AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,Zenith,AlbedoDaily,Ppv1,PrealL1,PrealL2,PrealL3,EMS_total_load,Day sin,Day cos,Week sin,Week cos,Year sin,Year cos,SinZenith,SinAzimuth
15.3,157.5,81.9,13.3,0.0,0.0,0.0,0.0,0.0,0.0,28.1,87.9,827.3,154.0,0.15,0.0,6400.0,1100.0,400.0,7900.0,-6.012051295853984e-12,1.0,0.7818314824678183,0.6234898018589987,0.01088054180655883,0.9999408051529829,-0.06192033725605731,0.4080958218391593
15.05,-170.5,81.65,13.2,0.0,0.0,0.0,0.0,0.0,0.0,27.8,88.7,826.85,155.5,0.15,0.0,5680.0,740.0,400.0,6820.0,0.2588190450916155,0.9659258262919903,0.8045977797672537,0.5938201855727085,0.01159727889855225,0.9999327492997463,-0.9999609596895538,-0.7539121564757657
14.9,-143.0,61.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,88.7,826.4,149.5,0.15,0.0,5700.0,830.0,350.0,6880.0,0.49999999999825423,0.8660254037854466,0.8262387743152472,0.5633200580647187,0.01231401003213102,0.9999241797041056,-0.9626017830643233,0.9983453608739179
14.85,-128.0,76.25,14.5,0.0,0.0,0.0,0.0,0.0,0.0,33.0,97.8,826.0,138.5,0.15,0.0,5440.0,790.0,320.0,6550.0,0.70710678118139,0.707106781191705,0.8467241992282828,0.5320320765153387,0.013030734839055202,0.9999150963704639,0.2666574588239974,-0.7210377105017316
15.0,-120.0,85.3,14.5,0.0,0.0,0.0,0.0,0.0,0.0,33.0,96.95,825.45,126.5,0.15,2243.7505544143496,2895.5823210884378,1334.901957592004,558.7614047266331,4789.2456834100085,0.8660254037781528,0.5000000000108873,0.8660254037850998,0.4999999999988548,0.013747452951088108,0.999905499303488,0.7421642985420401,-0.5806111842123143
14.9,-116.0,85.55,14.5,0.0,0.0,0.0,0.0,0.0,0.0,33.3,97.5,825.5,113.5,0.15,2109.969629446976,2895.5823210889216,1334.9019575924087,558.7614047261402,4789.245683410828,0.9659258262882148,0.2588190451057059,0.8841153935041468,0.46726862827393795,0.014464163999996485,0.9998953885081084,0.39187109718004004,-0.23666139336428604
14.9,-114.0,88.6,14.6,0.0,0.0,0.0,0.0,0.0,0.0,33.5,98.05,825.8,99.5,0.15,2394.233797667548,2895.582321089097,1334.9019575929435,558.7614047257091,4789.245683411408,1.0,8.575395447448502e-12,0.900968867902564,0.43388373911725714,0.015180867617550714,0.9998847639895202,-0.857795346373455,-0.7849803886813105
14.9,-113.0,66.0,14.6,18.0,0.0,0.0,18.0,18.0,18.0,33.2,98.1,826.4,85.5,0.15,2835.7216959742364,2895.582321089051,1334.9019575941527,558.7614047249333,4789.245683412226,0.9659258262888875,-0.2588190451031956,0.9165622558706396,0.39989202431822046,0.015897563435524995,0.9998736257531816,-0.6264561960895026,0.09718190589320902
15.25,-114.0,85.9,14.9,39.0,0.0,0.0,39.0,39.0,39.0,32.8,97.85,827.3,72.0,0.15,4671.349936109385,2895.5823210883555,1334.9019575943546,558.7614047251489,4789.245683411636,0.8660254037867282,-0.4999999999960343,0.9308737486439652,0.36534102436700394,0.016614251085697525,0.9998619738048155,0.25382336276203626,-0.7849803886813105
15.8,-117.0,75.05,15.3,133.0,0.0,0.0,133.0,133.0,133.0,32.55,96.6,828.25,58.5,0.15,7687.944966283045,2895.582321087581,1334.901957594426,558.7614047254945,4789.245683410874,0.7071067811935176,-0.7071067811795775,0.9438833303085891,0.33027906195453405,0.01733093019985071,0.9998498081504081,0.9284657227653786,0.689697940935389
16.15,-122.5,38.4,15.4,443.0,27.0,19.0,462.0,461.0,469.5,32.4,95.05,828.25,45.5,0.15,25120.0,5450.0,2400.0,490.0,8340.0,0.5000000000005049,-0.8660254037841472,0.9555728057856566,0.2947551744124737,0.018047600409771335,0.9998371287962101,0.9985908724117705,-0.0221116877728314
16.7,-133.5,19.3,15.5,395.5,407.0,338.5,734.0,730.5,784.5,32.1,92.5,827.65,33.5,0.15,41770.0,5510.0,1340.0,500.0,7350.0,0.25881904510818193,-0.9659258262875514,0.965925826288986,0.2588190451028275,0.018764261347307597,0.9998239357487346,0.8711400001691764,-0.9998435753406666
17.2,-155.5,17.4,15.6,406.5,463.5,422.0,828.5,825.0,838.5,31.7,90.55,826.95,24.5,0.15,41100.0,1830.0,1280.0,480.0,3590.0,1.113873959904302e-11,-1.0,0.9749279121820478,0.22252093395533235,0.01948091264414195,0.9998102290147622,-0.5913575298651244,0.9999609596895538
17.6,169.5,6.95,15.7,235.5,775.0,715.0,950.0,945.0,953.0,31.05,88.85,826.15,23.0,0.15,41080.0,2220.0,1240.0,450.0,3910.0,-0.2588190451007196,-0.9659258262895509,0.9825664732330455,0.18591160716419763,0.020197553932132312,0.9997960086013339,-0.8462204041751706,-0.1454851220097925
18.2,141.5,28.1,15.9,508.5,208.5,183.5,692.0,690.0,705.5,30.4,86.2,825.35,29.0,0.15,5290.0,2150.0,1900.0,400.0,4450.0,-0.4999999999938144,-0.86602540378801,0.9888308262251314,0.1490422661761556,0.020914184843084896,0.9997812745157559,-0.6636338842129675,-0.12797863787897792
19.15,126.5,69.5,15.35,252.5,0.0,0.0,252.5,252.5,252.5,30.0,78.65,824.55,39.5,0.15,4480.0,5070.0,2240.0,410.0,7720.0,-0.7071067811777649,-0.7071067811953301,0.993712209893393,0.11196447610197238,0.02163080500881126,0.9997660267655982,0.9736454556949781,0.7421642985420401
19.6,119.0,83.8,15.0,102.5,0.0,0.0,102.5,102.5,102.5,29.9,74.7,824.0,52.5,0.15,9490.0,6460.0,1210.0,500.0,8170.0,-0.8660254037828655,-0.5000000000027248,0.9972037971811077,0.07473009358739073,0.022347414061128473,0.9997502653586947,0.7877052269841179,-0.3714041014380902
19.8,115.0,78.15,14.9,87.0,0.0,0.0,87.0,87.0,87.0,30.0,73.6,823.8,66.0,0.15,1550.0,8360.0,1070.0,450.0,9880.0,-0.965925826286888,-0.25881904511065795,0.9993007047884118,0.037391194275970194,0.02306401163185932,0.9997339903031434,-0.026551154023966794,0.9454353340247703
19.05,113.0,58.9,15.55,59.0,0.0,0.0,59.0,59.0,59.0,30.5,80.2,824.35,79.5,0.15,1480.0,5830.0,1020.0,400.0,7250.0,-1.0,8.498314777293121e-13,1.0,-1.68053827128635e-12,0.023780597352832486,0.9997172016073058,-0.8192968873112808,-0.09718190589320902
16.8,113.0,91.1,14.35,0.0,0.0,0.0,0.0,0.0,0.0,31.05,85.5,825.1,93.5,0.15,0.0,9150.0,1370.0,770.0,11290.0,-0.9659258262902144,0.2588190450982436,0.9993007047884223,-0.037391194275693485,0.02449717085588273,0.9996998992798077,-0.6800124447360528,-0.09718190589320902
16.4,114.5,91.3,14.2,0.0,0.0,0.0,0.0,0.0,0.0,31.65,87.15,825.95,107.5,0.15,0.0,11460.0,3140.0,820.0,15420.0,-0.8660254037892916,0.49999999999159445,0.9972037971811284,-0.0747300935871146,0.025213731772851113,0.9996820833295387,0.6333308672314487,0.98589910388525
16.15,118.0,81.45,13.95,0.0,0.0,0.0,0.0,0.0,0.0,31.9,86.8,826.75,120.5,0.15,0.0,9470.0,3460.0,700.0,13630.0,-0.7071067811868529,0.7071067811862422,0.993712209893424,-0.11196447610169723,0.025930279735585135,0.9996637537656521,0.8998734008192355,-0.9819521690440836
16.0,123.5,78.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,88.1,826.9,133.5,0.15,0.0,6950.0,1520.0,340.0,8810.0,-0.5000000000049447,0.8660254037815838,0.9888308262251727,-0.1490422661758818,0.026646814375938972,0.9996449105975652,0.9998435753406666,-0.8293182549362247
15.55,135.5,76.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,90.6,826.5,145.5,0.15,0.0,6290.0,890.0,300.0,7480.0,-0.2588190451131339,0.9659258262862245,0.982566473233097,-0.18591160716392555,0.02736333532577364,0.9996255538349593,0.8342316716121213,-0.3999991289176214
15.1,157.0,75.5,13.9,0.0,0.0,0.0,0.0,0.0,0.0,32.4,92.3,826.7,154.0,0.15,0.0,5730.0,900.0,300.0,6930.0,-1.7135126738652067e-12,1.0,0.9749279121821094,-0.2225209339550624,0.028079842216957182,0.9996056834877795,-0.06192033725605731,-0.0795485428747221
15.0,-170.5,84.65,14.2,0.0,0.0,0.0,0.0,0.0,0.0,32.5,94.9,826.8,156.0,0.15,0.0,5590.0,870.0,300.0,6760.0,0.2588190450957676,0.9659258262908778,0.9659258262890578,-0.25881904510256004,0.02879633468142169,0.9995852995662329,-0.8817846188147811,-0.7539121564757657
14.7,-143.0,75.3,14.3,0.0,0.0,0.0,0.0,0.0,0.0,32.4,97.1,826.7,149.5,0.15,0.0,5390.0,890.0,300.0,6580.0,0.4999999999893745,0.8660254037905732,0.9555728057857382,-0.29475517441220905,0.029512812350936207,0.9995644020807956,-0.9626017830643233,0.9983453608739179
14.4,-128.0,50.4,14.1,0.0,0.0,0.0,0.0,0.0,0.0,32.3,98.0,826.6,139.5,0.15,0.0,6500.0,790.0,300.0,7590.0,0.7071067811844296,0.7071067811886654,0.9438833303086805,-0.33027906195427265,0.030229274857447832,0.9995429910422027,0.9550781108583937,-0.7210377105017316
14.25,-120.0,58.35,13.9,0.0,0.0,0.0,0.0,0.0,0.0,31.35,97.85,826.0,126.5,0.15,1510.9660412261728,2895.582321088773,1334.9019575931322,558.7614047257309,4789.245683411175,0.8660254037803021,0.5000000000071647,0.9308737486440665,-0.3653410243667462,0.03094572183285465,0.9995210664614547,0.7421642985420401,-0.5806111842123143
14.0,-116.0,70.05,13.6,0.0,0.0,0.0,0.0,0.0,0.0,30.15,97.35,826.05,113.5,0.15,1558.8521123895189,2895.582321088837,1334.9019575925329,558.7614047261075,4789.245683410813,0.965925826285561,0.25881904511560994,0.9165622558707504,-0.39989202431796667,0.031662152909062706,0.9994986283498157,0.39187109718004004,-0.23666139336428604
13.75,-114.0,66.6,13.2,0.0,0.0,0.0,0.0,0.0,0.0,28.65,96.55,826.6,99.5,0.15,1764.584434115095,2895.582321088727,1334.9019575928316,558.7614047259647,4789.245683410898,1.0,4.276856825459725e-12,0.9009688679026843,-0.43388373911700767,0.03237856771798623,0.9994756767188143,-0.857795346373455,-0.7849803886813105
13.65,-113.0,74.4,13.05,11.5,0.0,0.0,11.5,11.5,11.5,27.35,96.1,827.25,85.5,0.15,2661.4913829342695,2895.5823210883473,1334.9019575928062,558.7614047261766,4789.245683410472,0.9659258262915412,-0.2588190450932916,0.8841153935042763,-0.46726862827369314,0.03309496589154779,0.9994522115802422,-0.6264561960895026,0.09718190589320902
15.5,-114.0,74.55,14.25,73.5,0.0,0.0,73.5,73.5,73.5,26.45,92.65,827.8,72.5,0.15,5973.354209119687,2895.5823210852536,1334.9019575925033,558.761404727861,4789.245683406934,0.866025403784579,-0.4999999999997569,0.8660254037852383,-0.499999999998615,0.03381134706167853,0.9994282329461555,-0.2409736772881011,-0.7849803886813105
18.15,-117.0,53.85,15.2,249.0,0.0,0.0,249.0,249.0,249.0,26.6,83.15,828.2,58.5,0.15,11814.65732132434,2895.5823210824196,1334.9019575903842,558.7614047306186,4789.245683402348,0.707106781190478,-0.707106781182617,0.8467241992284301,-0.5320320765151042,0.034527710860318306,0.9994037408288735,0.9284657227653786,0.689697940935389
20.9,-122.5,56.75,14.35,326.0,0.0,0.0,326.0,326.0,326.0,26.7,66.4,827.8,45.5,0.15,22330.0,5370.0,980.0,340.0,6690.0,0.5000000000093846,-0.8660254037790205,0.8262387743154032,-0.56332005806449,0.0352440569194159,0.9993787352409801,0.9985908724117705,-0.0221116877728314
23.15,-133.5,41.95,13.55,532.0,0.0,0.0,532.0,532.0,532.0,27.05,54.75,827.15,33.5,0.15,27050.0,5000.0,920.0,320.0,6240.0,0.25881904510402987,-0.965925826288664,0.8045977797674181,-0.5938201855724857,0.035960384870929216,0.9993532161953224,0.8711400001691764,-0.9998435753406666
24.5,-155.5,42.6,13.8,579.0,0.0,0.0,579.0,579.0,579.0,27.85,51.25,826.7,24.5,0.15,28770.0,1560.0,910.0,340.0,2810.0,6.8402009770542445e-12,-1.0,0.781831482467991,-0.6234898018587822,0.03667669434682547,0.9993271837050114,-0.5913575298651244,0.9999609596895538
24.55,170.5,34.3,14.75,605.0,72.0,66.5,671.5,670.5,671.5,29.2,54.15,826.2,22.5,0.15,27400.0,2020.0,880.0,400.0,3300.0,-0.2588190450908156,-0.9659258262922047,0.7579717231445482,-0.6522874112791726,0.03739298497908135,0.9993006377834222,-0.4871745124605095,0.7539121564757657
22.6,141.5,26.35,16.3,508.5,226.5,198.0,706.5,704.5,722.5,30.8,67.7,825.7,29.0,0.15,32290.0,1870.0,1010.0,470.0,3350.0,-0.499999999997537,-0.8660254037858607,0.7330518718304562,-0.6801727377702406,0.03810925639968324,0.9992735784441932,-0.6636338842129675,-0.12797863787897792
20.5,126.5,29.75,16.95,474.0,134.5,104.0,578.0,577.0,607.5,32.15,80.0,825.4,39.5,0.15,4160.0,1820.0,990.0,540.0,3350.0,-0.7071067811808045,-0.7071067811922905,0.7071067811862655,-0.7071067811868296,0.03882550824068419,0.999246005701225,0.9736454556949781,0.7421642985420401
19.9,119.0,48.25,17.2,326.0,0.0,0.0,326.0,326.0,326.0,32.3,84.4,824.65,52.5,0.15,5470.0,1970.0,2200.0,450.0,4620.0,-0.8660254037777387,-0.5000000000116045,0.6801727377723226,-0.7330518718285243,0.039541740133976905,0.999217919568688,0.7877052269841179,-0.3714041014380902
19.85,115.0,64.4,17.5,141.0,0.0,0.0,141.0,141.0,141.0,32.5,86.1,824.8,65.5,0.15,3330.0,2980.0,810.0,440.0,4230.0,-0.9659258262880005,-0.2588190451065059,0.6522874112785679,-0.7579717231450686,0.040257951711634744,0.9991893200610101,0.45595569022148996,0.9454353340247703
19.05,113.0,54.6,17.35,63.5,0.0,0.0,63.5,63.5,63.5,32.6,90.05,825.2,79.5,0.15,555.555555555556,5844.44444444444,1000.0,500.0,7344.44444444444,-1.0,-9.403545128648763e-12,0.6234898018581585,-0.7818314824684883,0.04097414260568471,0.9991602071928851,-0.8192968873112808,-0.09718190589320902
17.15,113.0,95.7,15.65,0.0,0.0,0.0,0.0,0.0,0.0,32.65,91.25,825.9,93.5,0.15,0.0,8940.0,1320.0,620.0,10880.0,-0.9659258262891018,0.2588190451023957,0.593820185574771,-0.8045977797657315,0.04169031244816442,0.9991305809792704,-0.6800124447360528,-0.09718190589320902
16.4,114.5,70.4,15.2,0.0,0.0,0.0,0.0,0.0,0.0,31.75,92.95,826.35,107.5,0.15,0.0,10450.0,3870.0,980.0,15300.0,-0.8660254037871423,0.4999999999953171,0.5633200580638309,-0.8262387743158525,0.04240646087112231,0.9991004414353875,0.6333308672314487,0.98589910388525
16.2,117.5,77.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,31.15,92.7,826.8,120.5,0.15,0.0,9000.0,3500.0,780.0,13280.0,-0.7071067811941031,0.707106781178992,0.5320320765144287,-0.8467241992288546,0.043122587506617835,0.999069788576721,0.8998734008192355,-0.9524175744665119
16.1,123.5,78.1,14.9,0.0,0.0,0.0,0.0,0.0,0.0,30.75,92.4,826.8,133.5,0.15,0.0,8090.0,1230.0,440.0,9760.0,-0.5000000000012221,0.866025403783733,0.5000000000010747,-0.8660254037838181,0.04383869198672162,0.9990386224190201,0.9998435753406666,-0.8293182549362247
16.0,135.0,68.2,14.7,0.0,0.0,0.0,0.0,0.0,0.0,30.0,91.9,826.7,145.5,0.15,0.0,5560.0,1060.0,300.0,6920.0,-0.25881904510898185,0.965925826287337,0.4672686282729879,-0.884115393504649,0.04455477394351569,0.999006942978297,0.8342316716121213,0.08836868610400143
15.65,157.0,56.8,14.3,0.0,0.0,0.0,0.0,0.0,0.0,29.1,91.9,826.6,154.0,0.15,0.0,6610.0,890.0,300.0,7800.0,-1.1966889280243282e-11,1.0,0.4338837391162889,-0.9009688679030303,0.04527083300909363,0.9989747502708278,-0.06192033725605731,-0.0795485428747221
15.05,-170.5,62.25,13.9,0.0,0.0,0.0,0.0,0.0,0.0,28.6,92.8,826.8,156.0,0.15,0.0,6310.0,860.0,300.0,7470.0,0.2588190450999197,0.9659258262897652,0.3998920243205699,-0.9165622558696145,0.04598686881556081,0.9989420443131526,-0.8817846188147811,-0.7539121564757657
14.45,-143.0,47.8,13.4,0.0,0.0,0.0,0.0,0.0,0.0,27.65,93.45,826.9,149.5,0.15,0.0,6300.0,880.0,300.0,7480.0,0.4999999999930972,0.866025403788424,0.36534102436600363,-0.9308737486443579,0.046702880995034515,0.9989088251220747,-0.9626017830643233,0.9983453608739179
13.8,-128.0,32.15,12.9,0.0,0.0,0.0,0.0,0.0,0.0,25.9,94.45,826.6,139.5,0.15,0.0,6190.0,850.0,300.0,7340.0,0.7071067811771794,0.7071067811959156,0.3302790619569535,-0.9438833303077424,0.0474188691796442,0.9988750927146616,0.9550781108583937,-0.7210377105017316
13.5,-120.0,30.5,12.7,0.0,0.0,0.0,0.0,0.0,0.0,24.95,94.8,826.5,126.5,0.15,0.0,5280.0,840.0,300.0,6420.0,0.8660254037824514,0.500000000003442,0.2947551744114468,-0.9555728057859734,0.048134833001531624,0.9988408471082441,0.7421642985420401,-0.5806111842123143
13.2,-115.5,34.15,12.4,0.0,0.0,0.0,0.0,0.0,0.0,24.0,94.9,826.4,113.5,0.15,0.0,5310.0,700.0,300.0,6310.0,0.9659258262866736,0.25881904511145787,0.2588190451017895,-0.9659258262892643,0.048850772092907856,0.9988060883204141,0.39187109718004004,-0.6734960211850264
12.9,-113.5,47.55,12.2,0.0,0.0,0.0,0.0,0.0,0.0,23.3,95.35,826.6,99.5,0.15,816.9326591150602,2895.5823210876465,1334.9019575919463,558.7614047270733,4789.245683409077,1.0,-2.1681796529051144e-14,0.22252093395783143,-0.9749279121814773,0.04956668608582634,0.9987708163690353,-0.857795346373455,-0.39187109718004004
13.05,-113.0,43.35,12.25,24.5,0.0,0.0,24.5,24.5,24.5,22.4,95.1,827.05,86.0,0.15,1552.5976700404426,2895.582321087396,1334.9019575926357,558.7614047267477,4789.245683409313,0.9659258262904287,-0.2588190450974437,0.18591160716314173,-0.9825664732332453,0.05028257461252374,0.9987350312722268,-0.9234584470040598,0.09718190589320902
15.3,-114.0,20.65,13.75,154.0,244.0,77.0,231.0,229.0,409.5,21.65,90.45,827.75,72.5,0.15,9051.9885309065,2895.5823210839003,1334.901957591783,558.7614047292834,4789.245683405356,0.8660254037897056,-0.49999999999087724,0.14904226617509297,-0.9888308262252915,0.05099843730519302,0.9986987330483744,-0.2409736772881011,-0.7849803886813105
18.7,-116.5,6.5,14.6,146.0,696.0,362.0,507.5,502.5,844.5,21.35,77.25,828.4,58.5,0.15,19880.63512150012,2895.582321060879,1334.901957594275,558.7614047375516,4789.245683379988,0.7071067811874385,-0.7071067811856566,0.11196447610451961,-0.993712209893106,0.051714273796040426,0.9986619217161272,0.9284657227653786,0.2581161974066756
21.8,-122.0,13.8,14.25,282.5,537.5,375.5,658.0,654.0,813.5,20.65,62.15,827.9,45.5,0.15,25220.0,4900.0,790.0,360.0,6050.0,0.5000000000056619,-0.8660254037811698,0.0747300935863191,-0.997203797181188,0.05243008371728567,0.9986245972943979,0.9985908724117705,-0.4987131538963941
23.55,-133.5,25.15,12.9,473.0,266.5,221.5,695.0,692.5,730.0,20.6,51.15,827.2,33.5,0.15,14430.0,1120.0,760.0,300.0,2180.0,0.2588190451139339,-0.9659258262860102,0.03739119427489631,-0.999300704788452,0.053145866701162114,0.998586759802363,0.8711400001691764,-0.9998435753406666
24.45,-155.0,32.05,12.0,582.5,124.0,112.5,694.5,693.5,698.0,21.35,45.65,826.7,24.5,0.15,49650.0,2960.0,820.0,300.0,4080.0,2.5416623550654675e-12,-1.0,8.828058803081686e-13,-1.0,0.05386162237991695,0.9985484092594626,-0.5913575298651244,0.8733119827746476
25.0,170.5,34.4,12.0,609.0,78.5,72.5,681.5,680.5,681.5,22.35,44.3,826.0,22.5,0.15,31330.0,1170.0,880.0,300.0,2350.0,-0.25881904509496767,-0.9659258262910921,-0.03739119427676737,-0.9993007047883821,0.05457735038581141,0.9985095456854002,-0.4871745124605095,0.7539121564757657
24.8,142.0,39.85,12.55,582.5,5.5,4.5,587.0,587.0,587.5,23.25,46.35,824.95,28.5,0.15,3330.0,1210.0,1020.0,220.0,2450.0,-0.49999999998865735,-0.8660254037909874,-0.07473009358455843,-0.99720379718132,0.05529305035112092,0.9984701691001431,-0.22375564018679642,-0.5877950071674065
23.35,126.5,41.2,13.75,493.0,0.0,0.0,493.0,493.0,493.0,24.85,54.7,824.45,39.5,0.15,3820.0,1260.0,730.0,300.0,2290.0,-0.7071067811838441,-0.7071067811892511,-0.1119644761027651,-0.9937122098933038,0.05600872190813535,0.998430279523922,0.9736454556949781,0.7421642985420401
22.25,119.0,29.7,14.6,374.0,129.0,79.0,452.5,451.5,511.0,25.2,61.85,824.0,52.5,0.15,8060.0,2810.0,1850.0,300.0,4960.0,-0.866025403779888,-0.5000000000078819,-0.1490422661769444,-0.9888308262250125,0.05672436468915914,0.9983898769772314,0.7877052269841179,-0.3714041014380902
21.55,115.0,28.1,14.75,236.0,132.0,58.0,293.5,292.5,381.0,24.8,65.25,824.2,65.5,0.15,5970.0,3880.0,910.0,300.0,5090.0,-0.965925826289113,-0.2588190451023538,-0.1859116071614069,-0.9825664732335735,0.057439978326511515,0.9983489614808291,0.45595569022148996,0.9454353340247703
19.55,113.0,14.6,15.6,84.0,245.5,42.5,127.0,125.0,179.5,24.5,77.9,824.7,79.5,0.15,5330.0,7660.0,740.0,300.0,8700.0,-1.0,-5.105006506659987e-12,-0.22252093395611008,-0.9749279121818702,0.05815556245252669,0.9983075330557364,-0.8192968873112808,-0.09718190589320902
16.4,113.0,83.3,15.05,0.0,0.0,0.0,0.0,0.0,0.0,24.2,91.9,825.5,93.5,0.15,0.0,7190.0,2390.0,410.0,9990.0,-0.9659258262917556,0.2588190450924917,-0.25881904510359804,-0.9659258262887797,0.058871116699610766,0.9982655917232351,-0.6800124447360528,-0.09718190589320902
15.3,114.0,97.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,24.35,94.85,826.05,107.0,0.15,0.0,9610.0,4450.0,1970.0,16030.0,-0.866025403784993,0.4999999999990397,-0.2947551744097596,-0.9555728057864938,0.05958664070001497,0.9982231375048803,0.18478174456066745,0.7849803886813105
15.4,117.5,92.55,14.5,0.0,0.0,0.0,0.0,0.0,0.0,26.85,94.15,826.9,120.5,0.15,0.0,9400.0,4050.0,820.0,14270.0,-0.7071067811910636,0.7071067811820314,-0.330279061955287,-0.9438833303083256,0.06030213408617631,0.9981801704224808,0.8998734008192355,-0.9524175744665119
15.4,123.5,88.65,14.2,0.0,0.0,0.0,0.0,0.0,0.0,26.65,92.5,827.0,133.5,0.15,0.0,7190.0,1630.0,430.0,9250.0,-0.5000000000101018,0.8660254037786064,-0.36534102436774657,-0.9308737486436738,0.06101759649049077,0.9981366904981119,0.9998435753406666,-0.8293182549362247
14.85,135.0,89.65,13.75,0.0,0.0,0.0,0.0,0.0,0.0,26.6,92.9,827.1,145.5,0.15,0.0,6160.0,1090.0,300.0,7550.0,-0.2588190451048298,0.9659258262884496,-0.3998920243189516,-0.9165622558703206,0.06173302754537026,0.9980926977541127,0.8342316716121213,0.08836868610400143
14.35,156.5,89.25,13.25,0.0,0.0,0.0,0.0,0.0,0.0,26.4,93.1,827.2,154.0,0.15,0.0,2360.0,890.0,300.0,3550.0,-7.668350658254505e-12,1.0,-0.43388373911797584,-0.900968867902218,0.06244842688324278,0.9980481922130856,-0.06192033725605731,-0.5477166499404489
14.1,-171.0,82.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,93.1,827.0,156.0,0.15,0.0,2130.0,780.0,300.0,3210.0,0.2588190450900157,0.965925826292419,-0.46726862827142684,-0.884115393505474,0.06316379413655264,0.9980031738978966,-0.8817846188147811,-0.9765908679435658
13.8,-143.5,85.45,12.75,0.0,0.0,0.0,0.0,0.0,0.0,24.95,93.3,826.6,150.0,0.15,0.0,2100.0,660.0,300.0,3060.0,0.4999999999968198,0.8660254037862747,-0.4999999999995457,-0.8660254037847009,0.06387912893776063,0.997957642831675,-0.7148764296291646,0.8485623002604958
13.6,-128.0,73.2,12.5,0.0,0.0,0.0,0.0,0.0,0.0,24.3,93.3,826.3,139.5,0.15,0.0,2000.0,770.0,300.0,3070.0,0.7071067811802189,0.7071067811928762,-0.5320320765160141,-0.8467241992278584,0.06459443091934422,0.9979115990378136,0.9550781108583937,-0.7210377105017316
13.4,-120.0,69.35,12.4,0.0,0.0,0.0,0.0,0.0,0.0,23.55,93.5,826.2,126.5,0.15,0.0,1911.11111111111,644.444444444445,300.0,2855.55555555556,0.8660254037846007,0.4999999999997194,-0.5633200580623721,-0.8262387743168471,0.06530969971379771,0.9978650425399687,0.7421642985420401,-0.5806111842123143
13.3,-115.5,47.3,12.2,0.0,0.0,0.0,0.0,0.0,0.0,22.75,93.4,826.3,113.5,0.15,0.0,1910.0,700.0,300.0,2910.0,0.9659258262877861,0.2588190451073058,-0.5938201855733504,-0.8045977797667799,0.06602493495363253,0.9978179733620599,0.39187109718004004,-0.6734960211850264
13.1,-113.0,52.65,12.1,0.0,0.0,0.0,0.0,0.0,0.0,22.15,93.4,826.8,99.5,0.15,0.0,2000.0,1900.0,400.0,4300.0,1.0,1.0231694809849024e-11,-0.6234898018596224,-0.7818314824673209,0.06674013627137723,0.9977703915282704,-0.857795346373455,0.09718190589320902
13.35,-113.0,53.9,12.2,21.5,0.0,0.0,21.5,21.5,21.5,21.7,92.7,827.2,86.5,0.15,1500.0,2680.0,1660.0,400.0,4740.0,0.9659258262893161,-0.25881904510159576,-0.6522874112772296,-0.7579717231462202,0.06745530329957791,0.9977222970630465,-0.9943658633527529,0.09718190589320902
15.55,-114.0,51.35,13.55,138.5,0.0,0.0,138.5,138.5,138.5,21.4,87.85,827.7,72.5,0.15,7450.0,1830.0,850.0,300.0,2980.0,0.8660254037875564,-0.4999999999945999,-0.6801727377710283,-0.7330518718297252,0.0681704356707982,0.9976736899910981,-0.2409736772881011,-0.7849803886813105
19.15,-116.5,29.8,14.5,303.5,145.5,78.5,381.5,380.5,460.0,21.7,74.55,828.0,58.5,0.15,23700.0,1180.0,640.0,290.0,2110.0,0.7071067811946887,-0.7071067811784063,-0.7071067811875894,-0.7071067811855056,0.06888553301767628,0.9976245703373943,0.9284657227653786,0.2581161974066756
22.1,-122.0,0.85,13.85,94.5,943.0,660.5,755.0,749.0,988.5,21.7,59.5,827.8,45.5,0.15,32780.0,1170.0,1690.0,260.0,3120.0,0.5000000000019393,-0.8660254037833189,-0.7330518718292552,-0.6801727377715349,0.06960059497269819,0.9975749381271797,0.9985908724117705,-0.4987131538963941
23.75,-133.0,4.2,12.95,167.5,863.5,720.0,887.5,882.0,979.0,21.95,50.8,827.2,33.5,0.15,39780.0,1240.0,1890.0,260.0,3390.0,0.2588190451097818,-0.9659258262871226,-0.7579717231457694,-0.6522874112777534,0.0703156211685383,0.9975247933859502,0.8711400001691764,-0.8689657562142357
24.85,-155.0,8.6,12.5,276.0,721.5,656.0,932.0,927.0,947.5,22.5,46.25,826.55,24.5,0.15,4020.0,1130.0,880.0,1300.0,3310.0,1.2795038961443542e-11,-1.0,-0.7818314824668902,-0.6234898018601626,0.07103061123783262,0.997474136139469,-0.5913575298651244,0.8733119827746476
